title,category,date
快訊／入夜雨彈強襲！「2縣市」發布大雨特報,生活,2023/02/23 22:04
「台灣5團124人」仍在以色列！現況曝光　外交部晚間回應了,生活,2023/10/07 20:18
不斷更新／校園疫情連爆　全台13縣市122校停課防疫,生活,2022/04/06 22:54
超市買到「鮮紅血蛋」！他敲開嚇壞：感覺快孵出小雞　專家曝真相,生活,2022/04/19 21:26
三大電信業投入台流！遠傳合作文策院　共組影視娛樂基金,生活,2023/11/01 19:36
再現溫馨幸福　“嘉”內的公公婆婆“藥”您漂亮的回憶,生活,2022/04/19 20:51
太魯閣出軌累計51死亡、4人身分待確認　3外籍人士尋獲遺體,生活,2021/04/03 19:39
石門水庫3日進帳「3500萬噸」　啟動水力發電調降水量,生活,2022/05/14 20:00
台南七夕嘉年華！　黃偉哲請眾神當啦啦隊為愛應援,生活,2023/08/21 18:24
男友0思考「說她很普通」　妹子超衝擊！網狂勸放生：直男≠白目,生活,2023/07/17 21:03
朋友團遊日「6巨嬰全程擺爛」崩潰了！她1招神反擊　網爆共鳴,生活,2023/02/14 20:15
中華隊T恤「洗1次就壞」！球迷怒轟：1千品質就這樣　廠商回應了,生活,2023/03/05 22:40
面膜尺寸超怪！她一張「退貨照」全場笑翻　內行揭真實用法,生活,2022/05/30 18:27
嘉義好市多德國豬腳標示「沒萊」　家樂福大潤發頂好設「專區」,生活,2021/01/05 19:32
台南女控確診後淪人球！衛生局認了：電話是空號，沒找到人,生活,2022/05/14 18:58
桃園護理之家疑爆群聚感染！11嬰呼吸道出狀況...6確診RSV病毒,生活,2020/12/26 19:09
台北貓咖啡廳「月休8天26.4K」他算時薪傻眼　鄉民抓1點：違法了,生活,2023/02/01 21:25
「退貨童書」重新上架還貼姓名貼紙？　好市多回應了,生活,2023/08/13 22:57
進擊的巨人推出「瑪雷特產紅酒」　網嗨翻：我不做人啦,生活,2021/06/12 20:47
新竹縣即起提供孕婦預約莫德納　5醫療院所開放登記,生活,2021/06/22 20:39
單身妹雨中嘶吼「我原廠耶」濕身求愛　49秒撕心影片讓網笑翻,生活,2021/06/22 21:36
情侶激戰到一半…「聽1聲音」男友突加速！媽隔天1句話讓她尬爆,生活,2023/03/05 19:58
端午運量明達高峰「單日11萬人次↑」！桃機：提早3小時報到,生活,2023/06/21 21:08
小一寒假作業「四電少於1」！爸爸傻眼求解釋　網曝答案：超難完成,生活,2022/01/21 20:29
企鵝妹旅程中「哭了」崩潰喊話：被當作猴子看待　這越線了！,生活,2023/05/03 21:37
疫情狂燒還要玩！宜花秘境一直抓到「擅闖遊客」　還有人不戴口罩,生活,2021/06/02 21:08
正妹車長「穿制服跳抖音」遭轟！台鐵回應了,生活,2021/08/31 20:25
快訊／桃園2校預防性停課「家長確診」　2子女採檢結果出爐,生活,2022/01/21 20:08
陳時中笑談「防疫五月天」任務告一段落　後續盼紓困六月天、振興八月天,生活,2020/06/20 22:54
點名許藍方「二度傷害」醫師夫妻！美女律師揭原因：行為令人發火,生活,2021/08/11 19:36
2022年國家護理師專技高考　中華醫大應屆畢業生蘇豈玉榮登榜首,生活,2022/09/06 21:10
立陶宛暖心贈疫苗到了　台北101今晚點燈感謝「民主好伙伴」,生活,2021/07/31 19:57
準確度8成↑！食藥署核准2款「家用快篩」　最快下週就能在藥局買,生活,2021/06/12 19:50
華膳空廚2500噸水免費供竹科！　北水局媒合「運費逾100萬」,生活,2021/04/24 19:25
電話接通一秒掛斷！「幽靈電話」讓她氣炸　老司機曝背後秘密,生活,2020/06/20 23:27
快訊／杜蘇芮強襲溪水暴漲3人受困　1人到院前死亡,生活,2023/07/26 22:33
又有颱風來襲？擾動增強「首發預報路徑」曝　下周逼近台灣家門,生活,2022/09/06 23:58
焦糖哥哥細數陳建州「7大形象」：擁黃金護身符　受害者易遭反撲,生活,2023/06/27 20:10
輔大陳若儀奪命連環Call！瞎扯「我有幫夫運」：事業順利就把我踢開,生活,2023/03/05 18:24
一年就等這一次！　逅肥美嗑不容緩,生活,2022/09/06 20:41
這週孩子去哪FUN電，CHILL生活節給你三倍必CHILL理由,生活,2020/09/14 21:42
老人家不敢打AZ還有莫德納　南投縣獲配2萬3800劑7月3日開打,生活,2021/06/27 18:05
首批BNT明來台！陳時中親自接機　指揮中心最新回應,生活,2021/08/31 20:34
崑大休運系風浪板好手李明祐　2020年全國帆船總統盃奪第4名,生活,2020/11/09 21:55
嘉義男冥婚迎娶4鬼妾　人妻排行最小「每天忙擦神主牌」,生活,2021/01/05 18:58
連續18年參與植樹！　台南星星兒完成史上最艱難的一次活動,生活,2020/03/14 22:18
德基水庫只差1.23m可達發電水位　恢復發電仍要求雨神強勢助攻,生活,2021/06/12 19:07
LIVE／北部某醫院452人採檢結果出爐　陳時中22時上火線說明,生活,2021/01/16 21:42
約好一起跨年！男友訂機票卻沒說「結局傻眼了」　網嘆：滿滿綠光,生活,2023/12/24 17:42
快訊／院內感染擴大！北部染疫醫同事「女護理師」確診　再增1例本土,生活,2021/01/16 22:02
接觸1小時確診！桃園某醫院感染擴大　陳時中：不考慮封院,生活,2021/01/16 22:23
內灣老街豆腐乳一罐賣330元　她不買被老闆嗆「就知道你吃不起」,生活,2023/02/28 22:19
首波梅雨報到　曾文水庫等3水庫進帳203萬噸,生活,2022/05/14 19:20
豪雨轟炸台鐵！路基流失30公尺　列車誤點60分「類火車加入疏運」,生活,2023/08/10 18:57
高雄疫苗天使「坐地上吃飯」！一張照片4000人哭了：你們好辛苦,生活,2021/07/02 22:18
帛琉泡泡強勢回歸！　桃機設「綠色通道」、專案櫃檯應戰,生活,2021/08/12 19:18
快訊／一週前提離職突確診！中研院女打過「2劑莫德納」Ct值曝光,生活,2021/12/09 20:24
染疫女研究員「Ct值15」！打2劑莫德納中鏢　處理規格恐高於Delta,生活,2021/12/09 20:36
台大爆院內確診「混顧」惹議　張上淳坦言先天問題「確實不理想」,生活,2021/07/02 21:42
最凶國文老師「緊身裙露出南半球」　自豪質感辣就是這一味,生活,2021/07/02 21:00
全台停班停課一覽！7縣市放颱風假　15縣市正常上班課,生活,2023/07/26 20:20
清明「國道7大疏導措施」曝！0-5時免通行費、這3天單一費率再7折,生活,2023/02/28 19:52
P3實驗室染疫女「12月初已離職」　陳時中：原因也列入調查,生活,2021/12/09 21:44
基隆長輩打疫苗免預約！首批7258位　15、16日持通知單報到坐著打,生活,2021/06/12 20:19
挺普丁女高音安娜涅翠布柯訪台惹議　國家交響樂團緊急取消演出,生活,2023/02/28 18:26
中研院晚間FB：純度99%「公克級」瑞德西韋成功合成！,生活,2020/02/26 22:42
前線醫護家屬活在恐懼中　蔡壁如曝遭女兒要求「不要回家」,政治,2021/06/22 21:19
尤美女促進台灣人權關鍵發展　獲頒法國「國家功勛騎士勛位」,政治,2020/07/10 21:57
李義祥過失致死最重7年　館長怒轟全台政治人物「罪刑多久沒改？」,政治,2021/04/17 21:39
顏寬恒選舉手法模仿3Q？　陳柏惟：你改名叫No Q好了！,政治,2021/12/26 18:16
快訊／北市曝8確診足跡！3天到青年公園游泳池　八方雲集、壽司郎入列,政治,2022/04/19 19:59
蔡易餘批民眾黨訕笑非常不必要　「政治工作者話語必須負責任」,政治,2022/02/21 20:07
柯文哲挑戰老實樹連倒2次　讚陳時中誠懇、自稱擁護中央...網笑翻,政治,2021/01/05 23:09
選舉大敗喊打側翼！百齡果：民進黨的次元切割刀快點拿出來吧,政治,2022/11/26 21:43
民進黨選前修法拚竹竹合併　侯友宜批：利益擺人民前,政治,2021/12/26 20:16
江啟臣稱「蔡英文用人命換滿意度」　民進黨：消費亡者泯滅人性,政治,2021/08/31 19:24
豪雨成災！新北應變中心開設強化三級警戒　疏洪十路以北進行管制,政治,2022/05/25 19:44
民進黨大敗！蔡政府期中考不及格？　綠秘書長不認：要看未來作為,政治,2022/11/26 22:04
捕獲野生潘恒旭　台南裕成水果行落寞獨自吃水果冰,政治,2020/01/21 21:54
快訊／共機本月第16度擾台　運8入侵我西南空域、我空軍廣播驅離,政治,2020/12/26 19:10
出口大陸大幅成長到14%　國民黨：對岸以經濟手段殲滅台灣,政治,2021/01/05 19:00
獨／時隔35天再爆本土確診　北捷東門站、南港站傳足跡行經,政治,2021/12/09 19:41
國民黨PO文挺核四　網嘲：黨內地方首長同意了？,政治,2021/12/02 20:45
張善政今扯國家有問題　苗博雅翻「這段話」打臉：選輸變政治酸民,政治,2021/04/03 20:55
漢光38號明模擬共軍犯台　擬邀蔡英文登艦出海視導海空軍實彈操演,政治,2022/07/24 17:50
文化大學314人完成採檢！14名快篩陽性　陽性率達4.46％,政治,2021/06/02 20:53
快訊／陳時中探視「被砍護理師」贈慰問金　小英總統也說話了,政治,2021/06/02 20:05
基進黨稱藍論述三奇　國民黨反擊：側翼幫林靜儀提油救火,政治,2021/12/26 19:57
北市議會通過重發敬老金　柯文哲重砲痛斥藍綠「為選票集體墮落」,政治,2021/12/15 18:56
時隔35天再爆本土個案　蔡英文要求：迅速查明個案、落實疫調匡列,政治,2021/12/09 19:34
呱吉力挺蔡英文！　「能夠為台灣作出最正確的決定」,政治,2020/01/07 22:38
Delta入侵！攤商拒收屏東枋山芒果　陳吉仲挺農出招「平台訂購」,政治,2021/06/27 18:22
9／1日起禁廚餘養豬　蔡壁如：廚餘能禁止，萊豬卻用一堆特例開放？,政治,2021/08/31 21:46
點名游錫堃評「保蘇戲碼」　王鴻薇轟：民進黨一堆噁心護航立委！,政治,2021/04/06 21:37
陽明說明董事充分支持公司內部訂定的績效獎金辦法,政治,2021/12/30 22:50
馬祖莒光斷炊暫吃軍用罐頭　馬防部：明C-130運輸機空運副食品,政治,2023/03/05 23:28
李婉鈺回鍋再戰失利！得票率2.79％　本人出面鞠躬：還是失敗了,政治,2022/11/26 23:24
羅智強拍桌「公開3小時對話」　朱立倫來電怒嗆：就是不提名你,政治,2022/04/06 23:35
雲林縣長選舉綠營票倉被攻破　國民黨守住藍天,政治,2022/11/26 23:14
4縣市合作會議談交通、社福、藝文　侯友宜：基北北桃率先共好,政治,2023/02/11 19:03
王浩宇遭綠營放生？　王世堅坦言：罷免王是「替天行道」,政治,2021/01/05 23:42
快訊／俄羅斯2艘護衛軍艦現蹤台灣東部海域！　由南向北航行,政治,2023/06/27 23:15
張志豪曝加入「湧言會」心路歷程　當年洪耀福、黃承國都支持,政治,2022/02/21 19:39
救護車、物流卡高速公路！立委助理酸「嚴格匝管」：恭喜目的成功,政治,2021/06/12 23:13
幕後／攻侯友宜火力調整　民進黨「準星轉瞄」柯文哲,政治,2023/06/21 18:46
正妹提招商迪士尼落選！蔡阿嘎揭大型社會實驗：人人都能懷抱理想,政治,2022/11/26 23:27
「要人給人、要錢給錢」　蘇貞昌：海關一定要堵住非洲豬瘟破口,政治,2021/08/31 22:22
超商「叮咚，歡迎光臨」後加這句　徐國勇：減少店員顧客口角風險,政治,2021/11/23 18:55
成人平台「打造擬真車廂」拍痴漢影片　北捷譴責：勿信以為真！,政治,2021/01/25 20:01
正妹肉販力挺林昶佐！曬市場「疫苗公文」：難怪他啞口無言,政治,2021/07/02 20:16
民調再回溫！蔡英文滿意度56.2%　他傻眼：匪夷所思,政治,2022/07/24 21:57
「萊牛風波」丁怡銘獲不起訴　她傻眼大罵：太會拗了,政治,2021/08/14 22:01
「麟洋配」讓總統也瘋狂　蔡英文：我剛忍不住打去東京給台灣聖筊,政治,2021/07/31 23:10
罷王通過「我是中壢人」第一PO：推薦泰式炒飯　網狂洗板：恭喜,政治,2021/01/16 18:43
活蝦餐廳遭棄單損失8萬　王浩宇霸氣護海軍：我來買單！,政治,2020/12/26 21:03
游錫堃爭取立法院長！　柯建銘表態力挺,政治,2020/01/21 20:39
幕後／法國國會訪團成員大有來頭　「7連霸議員」70歲抗疫成功,政治,2021/12/15 22:00
自由廣場設施打站挨批白癡命令　他竟稱：中央在想辦法增加北市確診數,政治,2022/05/30 20:32
防治武漢肺炎　蔡英文下令「防疫視同作戰」：請國人不需恐慌,政治,2020/01/21 22:20
總統府挺謝長廷「台灣也排核廢水」　趙少康：彷彿回到日殖時代,政治,2021/04/27 22:53
陳吉仲稱萊劑像保健食品　國民黨轟：陳主委要不要開始一天一萊劑？,政治,2021/11/23 20:25
雙北1280退場！北市提1200月票2隱憂　中央僅3年補助「民眾恐兩頭空」,政治,2023/02/23 18:47
父親前一晚才中風！蕭美琴為「台灣日」開球後急奔醫院,政治,2021/08/30 21:06
WHA復會台灣仍吃閉門羹　蔡英文：全世界與WHO的重大損失,政治,2020/11/09 23:57
曾預測6月確診下降　他改口：進入第四波疫情,政治,2021/06/02 23:09
中選會公告陳柏惟罷免案828投票　基進黨：不樂見有人轉移防疫焦點,政治,2021/07/02 19:46
選前最後衝刺！徐慈檉變身「中指通」合體動漫　萬人按讚揭真相,政治,2022/11/20 19:09
雲林4連霸議員陳俊龍參戰海線立委　平安夜成立虎尾競選總部,政治,2023/12/24 19:26
桃園人注意！王浩宇曾推測：我被罷免掉韓國瑜就會選桃園市長,政治,2021/01/16 22:41
柯文哲6周年／打造快速網路學習環境　台北酷課雲吸引5縣市加入,政治,2020/12/26 19:11
地方媽媽喊「希望你跟韓國瑜一樣優秀」　王浩宇：聽到快崩潰,政治,2021/01/05 22:00
吳崢爆永春虎林周邊出現確診足跡　「我住附近會不會又被戳鼻孔」,政治,2021/07/02 20:07
民進黨完成2022嘉義縣長徵詢作業　確定提名翁章梁競選連任,政治,2022/02/21 21:10
KMT前國健署長質疑捐款發災難財　王定宇：邪惡到用人命玩政治？,政治,2021/04/06 21:06
北市議會洗牌！綠營老將梁文傑、江志銘落馬　王世堅狂掃2.9萬票,政治,2022/11/26 23:17
林姿妙施政滿意度60%稱不受司法影響　民進黨：顯然是文宣操作,政治,2022/05/25 21:01
快訊／賴清德曝萬里老家公益信託進度　「家人已找律師」,政治,2023/12/24 17:15
國民黨批動用側翼轉移焦點　民進黨：一起為空軍打氣很難？,政治,2021/03/23 21:18
朱立倫2個月輔選超過200場　與李佳芬「意外同框」掃街,政治,2020/01/07 21:43
柯文哲6周年／「幼托新政」讓年輕人敢婚敢生　公托月領2500元補助,政治,2020/12/26 18:10
游錫堃讚立陶宛不畏中共捐贈「民主疫苗」　非凡膽識不輸美國日本,政治,2021/06/22 21:30
王淺秋痛批「官位別再酬庸」　犧牲多少性命台鐵才會重生,政治,2021/04/03 19:48
邱顯智痛批狒狒之死是「台灣行政失靈悲劇」　動物園歸教育部管,政治,2023/03/27 21:31
不忍了！　謝長廷秀證據：台灣核二廠排放廢水含氚,政治,2021/04/24 21:00
