title,category,date,keys
結婚3年沒小孩！獨生子慘被長輩逼休妻「改娶外配」　結果好後悔,生活,2022/01/21 19:31,外配 獨生子 長輩 小孩 結果
確診不能投票違比例原則！疾管署解釋：一切努力只求讓台灣度過疫情,生活,2023/07/26 19:26,原則 比例 努力 不能 一切
中央宣布科博館開設兒童疫苗站隨到隨打　盧秀燕：樂觀其成,生活,2022/05/30 18:36,盧秀燕 樂觀其成 科博館 中央 宣布
鴻海、台積電祭避桃令！　和碩：桃園員工照常上班,生活,2021/01/25 20:42,鴻海 上班 ！ 祭避 照常
這景點連2天擠爆急喊「趕人」　今人數剩一半...九族：被嚇到？,生活,2023/02/28 19:01,人數 一半 人 景點 擠爆
客人點「這根太長」裝不進箱子！外送員硬塞怕被偷　網笑：真的尷尬,生活,2021/07/02 22:31,外送員 真的 箱子 長 太
楊鎮浯拜會民航局達成3結論！金門機場快篩、放大機型因應,生活,2021/08/12 20:31,楊鎮浯 民航局 達成 金門 放大
中年男不明頭痛竟罹「螃蟹病」　別輕忽！頭暈痠痛都是癌症警訊,生活,2021/11/05 23:28,癌症 輕忽 警訊 痠痛 頭暈
快訊／疑機尾摩擦跑道！長榮飛抵關島　機長「重飛一次」降落,生活,2021/08/14 19:42,關島 機長 長榮 跑道 飛抵
世新大學虛實整合攝影棚　豐富教學場域活化學習,生活,2023/08/21 19:40,場域 世新 大學 整合 豐富
30歲女官兵確診6天「敗血性休克亡」　打過1劑疫苗、接觸家人染疫,生活,2022/05/25 23:25,疫苗 染疫 接觸 官兵 確診
衛福部設立「太魯閣事故捐款專戶」　捐款受理期程到4月底,生活,2021/04/03 19:06,衛福部 太魯閣 設立 事故 期程
快訊／地牛翻身！19:35東部海域規模5.1地震　最大震度4級,生活,2023/02/11 19:45,地牛 地震 海域 東部 震度
好市多經典款「百搭神鞋」下殺4折！消息曝光女會員瘋搶,生活,2023/06/13 23:34,百搭神鞋 曝光 下殺 消息 會員
表弟想在藥廠工作…他看科系傻眼「讀錯了」　內行人反讚：超吃香,生活,2021/12/15 21:34,香 內行人 超吃 讀錯 表弟
台大教授製圖悼狒狒「追求自由的靈魂」！萬人不捨：代價好大,生活,2023/03/27 23:59,台大 代價 大 人不捨 教授
快訊／桃園亞旭電腦工廠爆群聚　篩檢傳60人呈現陽性,生活,2022/01/21 22:48,人 60 陽性 電腦 群聚
客要求清境、高美濕地、清水斷崖一日遊！當天要回台北　業者傻眼,生活,2023/06/13 21:29,清境 當天 濕地 台北 高美
快訊／內湖傳「桃園員工」發燒緊急下班！　仁寶調查回應,生活,2021/01/25 19:31,　仁寶 下班 調查 緊急 發燒
桃園某醫院擴大「50多位醫護隔離」　林靜儀：要定義為院內群聚了,生活,2021/01/16 23:20,定義為 50多 林靜儀 擴大 隔離
手機有這「4種照片」快刪掉！　專家警告：非常危險,生活,2023/06/27 22:49,手機 ！ 專家 非常 警告
陳吉仲：未說過萊劑是人類的保健食品　深夜急貼逐字稿澄清,生活,2021/11/23 23:29,陳吉仲 食品 澄清 的 人類
崑大歡慶56週年校慶　台灣第1隻亞洲象骨骼標本「丸子小姐」揭牌,生活,2021/04/24 22:51,小姐 丸子 崑大 週年 標本
雲林縣陸上風力發電設置引眾怒　沿海民眾200人聚縣府堵能源局長陳情,生活,2020/07/10 20:22,雲林縣 陳情 民眾 能源局長 沿海
紐時廣告反擊譚德塞　聶永真曝1500萬餘款的運用,生活,2020/04/14 23:44,譚德塞 聶永真 1500萬餘 的 運用
影／再添一例新冠肺炎！北部60多歲女性「2年沒出國」感染源不明,生活,2020/02/19 22:32,出國 女性 年 冠肺炎 感染源
更強冷氣團11°C水彈冰台灣！　一張圖看3段式變天「雨10天」,生活,2023/02/23 22:33,變天 水彈冰 天 ！ 張
澎湖花生酥吊出來了！她網購遲遲沒到貨…一聽「掉進台灣海峽」傻眼,生活,2021/08/14 23:31,台灣海峽 花生酥 吊出來 ！ 網購
台南所長打疫苗後中風　子女爆「病因遭關切」...改口：謝謝醫護,生活,2021/06/22 20:59,台南 中風 改口 所長 醫護
地方媽媽就是強！　「人肉影印機」手繪幼兒園教材...家長全跪了,生活,2022/05/14 18:02,人肉 手繪 地方 影印機 幼兒園
西門町坐地「徵乾媽御姐」：陪玩到想睡　金髮小鮮肉身分曝光,生活,2021/01/01 21:37,西門町 金髮 曝光 御 地
新竹球場開箱是業配！台南Josh道歉「不夠專業」　當時1句話超諷刺,生活,2022/07/24 18:06,台南 不 道歉 專業 開箱
爸爸臨終前發誓振作！待業8年男持續耍廢　她含淚1決定被網友讚爆,生活,2021/12/26 20:22,決定 振作 臨終 網友 發誓
屁孩鑽砂石車底爽拍「三寶大冒險」　嗨炫27秒賭命片遭灌爆,生活,2021/01/05 20:08,砂石 三 車 大 屁孩
花蓮幼兒及長者疫苗覆蓋率低　鼓勵接種疫苗贈100元衛教品,生活,2023/02/11 20:36,花蓮 元 長者 疫苗 接種
高鐵明全線正常行駛「風雨過大將慢行」　未搭乘退費規定曝,生活,2023/07/26 19:06,高鐵明全線 風雨 行駛 規定 行
鋼琴女神宣布「封乳」！向209萬粉絲喊話：可退追　網看一點邪笑,生活,2021/08/14 20:44,鋼琴 邪笑 退追 粉絲 喊話
不是有超額死亡就等於防疫失敗！羅一鈞提2大國際評比數據佐證,生活,2023/06/13 20:03,評比 羅一鈞 佐證 國際 數據
麟洋配擊退中國奪金！央視緊急斷訊「秒切頒獎禮」　陸網友全崩潰,生活,2021/07/31 23:18,奪金 中國 斷訊 崩潰 央視
毒理專家解讀巴比妥翻車！招名威6點聲明道歉：造成社會大眾誤解,生活,2023/06/21 19:20,翻車 招名 巴比妥 社會 造成
灃食「良食脈動」線上講座　探索飲食知識抽大獎,生活,2021/11/23 21:34,飲食 灃食 良食 大獎 線上
恐怖西南風！紫色「雷雨巨人」強襲全台豪大雨再一天　準颱風蠢動,生活,2021/06/22 23:56,颱風 西南風 豪大雨 巨人 強襲
索取踴躍！基隆「愛心篩檢」　中山區4650快篩試劑領取一空,生活,2022/04/06 19:03,愛心 ！ 中山區 領取 踴躍
台南「德安百貨」今晚正式熄燈！在地13年成回憶　網淚：時代眼淚,生活,2022/06/30 21:20,台南 德安 正式 成 在地
LIVE／首例實驗室人員染疫「病毒量高、足跡廣」　陳時中最新說明,生活,2021/12/09 20:14,陳時中 高 人員 說明 live／
自強號冒白煙！中壢站燒焦味瀰漫…台鐵緊急疏散乘客,生活,2020/06/27 18:58,白煙 中壢站 ！ 緊急 疏散
來台入這行3天就嚇跑！媽祖要她堅持下去　結果一做15年,生活,2023/06/13 19:36,下去 堅持 媽祖 嚇跑 結果
龍德宮遶境！2000人「桃園→彰化」8天往返　信徒：不怕疫情,生活,2020/02/26 22:10,龍德宮 不 ！ 遶境 疫情
打官司和解遭「1元復仇」　過來人神舉1招反制：換他哭,生活,2021/01/16 21:42,打官司 元 過來人 復仇 反制
自殺登台灣11大死因！韓國心理師為「自殺者遺族」寫書在台發行,生活,2022/04/19 22:04,心理師 發行 自殺 死因 台灣
部桃擴大匡列「彰化有4接觸者」　「3隔離+1自主」安排採檢,生活,2021/01/25 19:23,部桃 安排 自主 擴大 隔離
連假最不塞車的好去處曝光　西濱沿岸好風光228連假日湧千人,生活,2023/02/28 18:13,風光 曝光 西濱 塞車 千
台灣開始往爛的方向走！他一套「肉燥理論」完美解釋　網直呼中肯,生活,2021/04/17 20:22,完美 解釋 肉燥 台灣 理論
台灣首例猴痘隔離治療中！國內「有疫苗能打嗎」　疾管署給答案,生活,2022/06/24 19:48,治療 國內 隔離 台灣 答案
快訊／杜蘇芮撲台！風力達標　高雄市宣布「明停班停課」,生活,2023/07/26 19:36,高雄市 明停班 風力 宣布 達標
陳時中自曝打完AZ疫苗發燒！深夜體溫升至37.4度「屬正常反應」,生活,2021/03/23 19:23,陳時中 正常 ！ 反應 發燒
好市多神級餐包價格又變了！會員見「這一更動」嘆：不敢買,生活,2023/04/28 22:30,神級 更動 餐包 價格 會員
加護病房驚見「章魚觸手爬出」男大生嚇傻　急診醫證實：我也看過,生活,2022/02/21 23:06,章魚 驚見 加護 爬出 觸手
快訊／台鐵局本部員工確診！台北車站大樓晚間緊急消毒,生活,2022/04/19 20:41,車站 台北 大樓 晚間 本部
14家出版社爭奪、1個月爆量賣10萬本！24歲OL正妹真實身份是「懶懶星人」,生活,2020/02/19 20:50,懶懶星人 真實 ！ 正妹 身份
開學日2名學生從頂樓往下跳⋯　孩子沒呈現出來≠ 沒有陰影,生活,2020/02/26 20:32,呈現出來 開學日 沒有 孩子 學生
桃園「固安計畫」目標快篩10萬移工　逾3千人已採檢尚無確診,生活,2021/06/12 19:20,固安 目標 移工 確診 桃園
桃機地勤確診　匡列34接觸者居隔！PCR現況曝,生活,2021/08/14 18:48,地勤 ！pcr 確診 現況 桃機
花蓮+3！水泥工家族傳孫女8染疫　工班2人也中急篩406人結果出爐,生活,2021/06/12 19:14,花蓮 水泥工 孫女 中急篩 出爐
確診者狂逛百貨商場　南港環球購物中心、Citylink也有足跡,生活,2021/12/09 21:02,南港 百貨商場 中心 citylink 確診
11國境外生20日起解禁返台　教育部：6/20至7/5名單須提報,生活,2020/06/20 21:29,國境 教育部 名單 外生 20日
「她」年過60眼花、體力差　10萬補助幫高齡重返職場,生活,2023/10/07 23:49,眼花 體力 高齡 職場 　10萬
台灣中心爆募款黑幕　疑重啟捐款系統詐欺！曾聖光家屬發聲了,生活,2023/02/11 18:03,曾聖光 中心 家屬 黑幕 重啟
虎尾街頭撞見「上古神獸」瞪大眼　神人被讚爆！鄉親曝用途,生活,2023/03/27 21:25,神獸 上古 撞見 街頭 神人
南部血庫30年來最低點　黃偉哲挽袖號召捐血救血庫,生活,2022/07/24 19:52,南部 年 血庫 號召 捐血
杜蘇芮逼近「大豪雨」夜襲　各地強風雨時間出爐！陸警恐擴大,生活,2023/07/26 21:30,強風雨 擴大 大 時間 ！
下班好塞！國道車潮湧現　「跨年壅塞6路段」曝光,生活,2021/12/30 19:32,車潮 國道 曝光 跨年 下班
台中港和富輪「12名外籍船員」確診　全無市內足跡史,生活,2022/02/21 23:25,足跡史 外籍 名 台中港 船員
調查局追郭彥均源頭「徐芳麗」遭打臉　吳子嘉：民進黨老招了,生活,2022/05/30 21:22,民進黨 吳子嘉 調查局 徐芳麗 郭彥
快訊／杜蘇芮強襲「11縣市豪大雨特報」　最新警戒區域曝,生活,2023/07/26 21:11,豪大雨 11 警戒 縣市 特報
首批BNT明晚抵台！慈濟證實「會派人接機」：對台灣意義重大,生活,2021/08/31 19:24,意義 明晚 接機 台灣 證實
雙颱共舞？5號「杜蘇芮」最快3天誕生　不排除發警報、周末變天,生活,2023/07/17 21:42,變天 天 雙颱 警報 共舞
「3天330萬人」登記BNT　指揮中心：年輕人打疫苗列入重要考量,生活,2021/08/30 20:07,年輕人 中心 天 人 考量
淡水傳下雪？高爾夫球場成「冰雪世界」超罕見　球場回應了,生活,2022/02/21 21:08,淡水 高爾夫球場 世界 下雪 罕見
228連假訂房率出爐！西部住房最滿「飆7成」　國道高乘載時段曝,生活,2023/02/23 18:48,7成 高乘載 出爐 時段 住房
北市本土女二採結果出爐！「可能是偽陽性」將比對接觸者檢體,生活,2021/11/05 19:26,北市 陽性 出爐 可能 結果
北部醫院再添護理師確診！「曾到診所看病」1醫師、1護理師居家隔離,生活,2021/01/16 22:18,北部 醫院 醫師 診所 確診
網紅畫家挺黑人涉性騷「只是惡作劇」！遭罵爆道歉了：謝謝指教,生活,2023/06/27 23:32,畫家 惡作劇 謝謝 罵爆 網紅
消費「林昀儒痘痘」賣豆花！店家396字道歉：嗨，致上十二萬分歉意,生活,2021/07/31 20:53,林昀儒 豆花 十二萬 道歉 ！
快訊／台鐵自強號發生死傷事故　宜蘭縣部分列車誤點,生活,2022/02/21 21:06,列車 部分 發生 事故 誤點
外送妹接單驚見「同地址6家店」傻眼！內行曝原因：台北一堆,生活,2021/08/30 19:52,台北 外送 地址 內行 ！
男童留字條「長大一定暴打你」　全場一看急勸媽：先下手為強了,生活,2021/04/27 22:22,先下手為強 男童 長大 暴打 急勸
陳時中明天過生日！被問許什麼願望　他笑回「這件事」,生活,2021/12/26 18:12,陳時中 過生日 明天 ！ 笑回
「5歲兒鬧店」台中醫師娘認錯了　公審店家拖累老公工作停擺,生活,2023/07/26 20:28,老公 公審 台中 店家 5
北橫台7線41.8K夜間預警性封閉　降雨頻繁防邊坡落石,生活,2021/08/14 18:55,落石 北橫 台7線 夜間 41.8
快訊／P3實驗室確診女Ct值曝光！　陳時中：目前判定是Delta,生活,2021/12/09 21:32,陳時中 曝光 判定 目前 delta
流量王法藏和尚跨年開講　DJ電音、動漫配樂開場狂吸粉,生活,2023/12/24 21:33,王法藏 跨年 開場 電音 開講
物理奧林匹亞競賽　台灣奪3金2銀「國際排名第5」,生活,2023/07/17 18:04,奧林匹亞 國際 排名 金 第5
前天開始發燒、咳嗽　陳時中坦言「已採檢」：我也懷疑有病毒,生活,2021/01/16 22:34,陳時中 前天 開始 發燒 病毒
掀起台灣Outlet熱　MITSUI OUTLET PARK三井深耕台灣獲肯定,生活,2022/02/21 23:24,　mitsui outlet park outlet 肯定 三井 深耕
可以打莫德納了？　陳時中回應「加購2000萬劑」時間點曝光,生活,2021/08/11 20:01,莫德納 陳時中 曝光 加購 時間點
快訊／大樂透3.6億一注獨得　億萬富翁「誕生台中」,生活,2021/06/22 22:14,誕生 台中 大樂透 3.6億一 獨得
「一條龍阿伯」不改身份證字號了　婉拒市府美意...親揭背後原因,生活,2020/07/10 21:12,阿伯 美意 原因 背後 一
館長挺郭彥均　王浩宇突開炮「肌肉男的品牌」：沒什麼好騙的,生活,2022/05/30 23:47,肌肉男 館長 王浩宇 的 郭彥
民進黨大選輸慘！館長臉書「嗨喊1字」　粉絲：可以回嗆側翼了,生活,2022/11/26 21:47,民進黨 臉書 館長 大選 回嗆
郭台銘捐1萬件防護衣、隔離衣　「專車急送屏東」助抗Delta病毒,生活,2021/06/27 22:05,專車 屏東 delta 1萬 防護衣
案24北部婦群聚結案「感染源未明」　醫師：疫調有極限「再找浪費力氣」,生活,2020/02/26 22:09,力氣 北部 明 疫調 浪費
染疫護理師全家4人隔離！　父親、哥哥流鼻水住院隔離,生活,2021/01/16 22:30,鼻水 父親 染疫 哥哥 住院
副縣長脫口「彰中人是哈巴狗」！學生會聲明反擊　要求錄影道歉,生活,2021/12/15 23:35,彰中人 學生會 脫口 副縣長 道歉
在學校「買到1物」驚呆大四學姊　男大生苦等：常補貨完搶光,生活,2023/03/27 20:47,男大生 大四 光 補貨完 驚呆
業績狂掉9成！老闆娘霸氣「煮火鍋送醫院」：外送員不敢來，我來,生活,2021/06/02 21:08,火鍋 9成 業績 狂掉 醫院
農曆7月怕鬼？　專家揭好兄弟只有「巴掌大小」：祂們更怕你,生活,2023/08/21 19:30,大小 只有 巴掌 農曆 祂們
第一層85名接觸者「漏夜採檢」　陳時中喊話：不用太過恐慌,生活,2021/12/09 21:39,太過 不用 陳 時中 第一
自閉兒爸自責「曾想一了百了」　賈靜雯展現同理心為愛奇兒發聲,生活,2021/09/13 20:23,愛奇兒 一了百了 同理心 自閉 自責
深U正妹穿超緊身小背心逛超市　踮腳拿貨「半球狂晃」畫面瘋傳,生活,2021/06/27 23:26,背心 畫面 狂晃 超市 半球
牛仔褲變成老人穿著？年輕人曝「改買這4種褲子」：好看透氣又舒服,生活,2023/10/07 19:46,年輕人 變成 褲子 老人 穿著
萬聖節最恐怖裝扮！2童手握棉棒「快篩2條線」　逼真模樣讓人嚇壞,生活,2022/10/22 21:53,童手 逼真 萬聖節 嚇壞 裝扮
Apple稱「醫院有道歉」又炎上　白色天空：馬偕欠醫護一個道歉,生活,2023/02/28 23:46,馬偕 道歉 白色 天空 一
家暴母求稚兒法庭說謊「否則媽去死」！律師聽這句回應秒心寒,生活,2023/02/11 22:41,家暴母 秒心 法庭 律師 說謊
快訊／又一老店歇業！台南70年「松仔腳燒烤」說再見　網大喊不捨,生活,2022/05/30 18:22,松仔腳 台南 再見 大喊 不捨
中研院染疫女曾被實驗鼠咬？　張上淳：操作包含英國變異株與其他,生活,2021/12/09 21:48,張上淳 中研院 英國 染疫女 其他
黃世傑自爆被請假！台大仁醫不忍了「揭真實為人」：何必淌渾水,生活,2021/07/02 21:51,淌渾水 黃世傑 仁醫 真實 台大
快訊／又有學校淪陷！中正大學1學生確診　「全棟消毒」調查足跡,生活,2022/04/06 23:55,大學 學生 足跡 調查 確診
